Id,Title,Price,User_id,profileName,review/helpfulness,review/score,review/time,review/summary,review/text
0375422811,TheRabbi'sCat,16.93,AK12P9I5UPRZW,Ex-patBrit,5/21,1.0,1268352000,Unpleasantanddisappointing,"Thisisanasty,mean-spiritedbookthatexhibitscontemptfortheTorahandTorahvalues.WhenIpickedupthisbookatthelocallibrary,IassumedthatIwouldjustloveitandwanttobuyacopyformycollege-agedaughter(whoisalsoacat-owningRabbi'sdaughter).Butthisisn'tjustsomeloveablecatregalinguswithhome-spun,andpotentiallyTorah-basedwisdom.No,thiscatusesbadlanguage,isobsessedwithmasturbationand,onoccasion,likestograbthenearestladycatand""show""her(andus,unfortunately)athingortwo.(Anyoneforcatpornography?)Oh,andthelovablerabbiendsupdesecratingShabbos(theSabbath)andeatingtrefe(non-kosher)foodinacrisisoffaithbroughtonbyfindingoutthathisdaughter'snewhusbandisnotstrictlyobservantandhisfamilyisnotatallobservant.Warning:thisbookisnotsuitableforchildren!"
0375422811,TheRabbi'sCat,16.93,A1LS550MPTFUY3,"EllamayBrasher""sidewardword""",1/15,3.0,1167782400,GraficNovels,OurbookclubtriedtheRabbi'sCattoseewhatallthepressconcerningnewgraficnovels.Ifounditinterestingbutstillpreferwhenreadinganoveltohavemyownideasofthepeopleandsurroundings.GuessthatwhyafterreadinganovelIamnotimpressedwithgoingtoamoviewithhollywoodinterruptations.
0375422811,TheRabbi'sCat,16.93,A2W9NRDLQS4M09,Syrena,15/51,1.0,1139270400,Self-ServingMessage,"ThisisthetaleofakindlyRabbi,hissweetdaughterandthecatwholovesher.Thetaleseemspromisingatfirst,untilitdelvesintobitternessoverGodandthosewholoveHimandfollowHislaws.Thecatrepresentstheglorificationofsinitself,anddelightswheneverthebook'scharactersfallintoungodlyhabits,judgingthemforeverashypocrites(takingnoaccountintorepentanceandfutureavoidanceofsaidsin).AsisthecasewithmosthumanistliteraturethestorydownspiralsfromthatpointuntilitendswiththeRabbilosingfaithinGod.AtthispointthecatistrulyhappywiththeRabbi,thusgivingthetalea'happyending'.Inshort,'TheRabbi'sCat'isatalestructuredtoappealtosecularhumanists,atheistsandpaganswhowanttofeelbetterabouttheirself-serving,doasyoufeel,lifestyles.Onemorenote:Thisbook,despitethebeautifulartworkandappealingcover,isdefinitelynotappropriateforchildren."
0375422811,TheRabbi'sCat,16.93,A3RIJ0XJRU78ZZ,HistoryTeacher,6/33,1.0,1192752000,Notwhatitlookslikeonthecover.,"Assomeonewhoisinterestedindifferentcultures,Ithoughtthebookwouldbeaninterestingwindowintootherpeople'sthoughts.Instead,Iopenittofindaswearingcat(heusestheFword)denigratingreligionandshowingreligiouspeopleashypocrites,inalamestereotypicalway.Mightbeinterestingtoothers,butitsnotinterestingtome.Notonlyisitnotsuitabletochildren,buttherearealotofadultswhowouldnotwanttobebotheredwiththiskindofdisrespectandvulgarityeither.IwishIhadbeenwarnedbeforeItriedtoreadthisbook."
0882899228,JFK:TheLastDissentingWitness,,A2G4M1U3JERFQ6,"bookdealers2""Ilovebooks!""",25/28,4.0,1005436800,JeanHill'sEye-WitnessStory,"JeanHillsawPresidentKennedyshotandshebelievedthatatleastoneoftheshooterswasonthegrassyknollbehindthefenceandsheestimatedthatbetween4and6shotswerefired.HerstorywasheavilydisputedbyfirsttheSecretServicewhokeptherincustodyforhoursonthatfatefulday,theCIAagentwhowaspresentinherfirstmeetingwiththeFBI,andtheFBIwhointerviewedherextensivelyfordaysaftertheassassination,aswellastheWarrenCommission'sattorneywhohumiliatedandintimidatedherbeforetakinghertestimonyfortheWarrenCommission.Someofthemostinterestingfactspresentedinthisbookare:1.JeanHillsawJackRubyrunatbreak-neckspeedfromtheTexasBookDepositorytothefenceonthegrassyknollimmediatelyaftertheshootingofJFK,assherantowardsthefencewhereshethoughttheshooterwas.2.ShesawamaninaDallas-policeuniformholdingarifleandstandingbehindthefenceonthegrassyknoll,immediatelyaftertheshooting,rightbeforeshewasgrabbedandescortedawaybytwoSecretServicemen.3.HerboyfriendwasJ.B.Marshall,theDallaspoliceofficerwhowasonamotorcycletotheleftrearofthepresident'scarandwho'shelmetandbikegotsplatteredwithJFK'sbloodandbrains.HetoldherthatLBJ'sSecretServicepeopleinstructedthemotorcyclecopsattheDallasairportthatthesechangeswerebeingmade:(a)theparaderoutewasbeingchangedtocutthroughDealeyPlazaonElmStreet;(b)themotorcyclecopswouldnotbeatthefrontofthepresidentiallimousineastheynormallywouldhavebeen,butwouldonlybeattherearofthepresidentiallimousine;(c)theorderofthecarsinthemotorcadewaschangedsothatJohnson'scarwouldnotbeimmediatelybehindthepresidentialcar,butthatacarloadofSecretServicewouldbeinbetweenthePresident'scarandLBJ'scar.Mostshockingofall,washisreporttoJeanHillthatanothermotorcyclecopwitnessedthatLBJstartedduckingdowninhiscaratleast30to40secondsbeforethefirstshotswerefired.4.ArlenSpecter,whoquestionedherinDallasfortheWarrenCommission,wastheonewhoproposedthe&quot;singlebullettheory&quot;thatwasadoptedbytheWarrenCommission.HisbutcheredtranscriptofhertestimonytotheWarrenCommissionwas&quot;heavilyedited,completelydistortedandshamelesslyfabricated.&quot;AuthorBillSloandoesacrediblejoboftellingJeanHill'sstoryandexplainingherinnerturmoilandemotionaltraumaaboutbeingawitnesstotheassassination.Heexplainsabout:1.WhysherefusedtogotoWashingtontotestifybeforetheWarrenCommission.2.Thatshewasromanticallyinvolvedwithamarriedmanatthetime(J.B.Marshall)andhowherepeatedlytriedtoconvincehertokeepquietaboutwhatsheknew,andhowheevidentlyknewmorethanhewantedtotellher.3.ThattheFBIkeptherhomeundersurveillancefor15monthsaftertheassassination.4.WhyshewouldnottestifyinthetrialofClayShawinNewOrleans,althoughJ.B.MarshallandMaryMoormandid.5.HereventualvindicationandvalidationthroughexperienceswithBillMarrs(authorofCrossfire)whointroducedhertootherswhowitnessedtheassassination,andherexperienceswithOliverStoneandKevinCossnerduringthefilmingofthemovie&quot;JFK.&quot;6.Thedetailsoftheattemptsonherlife(mostsignificantly,onealmost-fatalcarwreckcausedbythesteering-wheelboltsbeingunscrewedandanothertimewhenhercar'sbrake-fluidlinewasfoundtobecut).ThemostinexplicablefactaboutJeanHill'sstoryiswhywasJackRubyrunningatbreak-neckspeedtowardstheshooterbehindthefenceonthegrassyknoll?ShedidnotknowwhoJackRubywasuntilshesawhimontv,asheshotOswald.HerfearthatnoonewouldbelieveheraboutseeingRubyrunningtowardsoneoftheshooterswasincreasedwhenshewastoldbyFBIagentShanklinthateyewitnesseshadprovedthatRubywasnotatDealeyPlazaatthetimeoftheassassination.PerhapsheridentificationofRubyatDealeyPlazaisthecluetowhyhertestimonywasdistortedbytheWarrenCommission,whyshewasintimidatedandhumiliated,andwhyherstoryissoimportant.Nodoubt,historians,researchers,andfuturegenerationsinterestedinfindingoutthetruthabouttheJFKassassinationwillbegratefulthatJeanHill'sstoryisfinallyavailableinthisbook,publishedtwenty-nineyearsaftertheassassination,withoutanydistortionbythosewhowouldhavepreferredthatithadneverbeentold."
0882899228,JFK:TheLastDissentingWitness,,A1FJVZV7POQO9A,"C.J.Brown""CJB""",14/15,4.0,1143590400,SoJeanHillisnoJohnDean,"JustsomethoughtsonJeanHillandherbook.TheonlybookI'vepurchasedandreadsofarregardingtheJFKassassinationthatgivesyouaninsightonhow(inthiscase)oneofthewitnesseslifewasaffectedbybeinginDealyPlazaonthatfatefulday.ShelikemostofthewitnessesinDealyPlazasaidthatshethoughttheshotscamefromthe'Grassyknoll'.Shewasmanhandledbyso-called'secretagents''Magicbulletman'alsogrilledheraboutheraffairwithaDallasmotorcycleCop.Healsogoadedheraboutthe`Whitedogshesaw'whichturnedouttobeWhitetoygiventoJackie.Jeanandheryoungdaughterwereinvolvedinacarcrash,herLoverandamechanicfriendofhischeckedoutthecarandfoundthatthetrackrodendshadcomeloose.Theylikeanymechanicalmindedpersoncametotheconclusionthatthecarhadbeentamperedwith.Trackrodendsjustdon'tcomeloosesoeasily,iftheydidcarsbynecessitywouldhaveradicallydifferentsteeringassemblies.IfyoubelieveasIdothatthewitnessesinthePlazawerecorrectintheirrecollectionsofwheretheshotscamefromandalsointheircontactwith(accordingtotheofficialreportNONEXISTANT)DallascopsandFederal\secretofficialsjustminutesafterthetragedy,thentheremusthavebeenaconspiracy.Somereviewershavedescribedthisbookasnothingmorethananovel,soIlookedupthewordsdefinitioninthe'CollinsEnglishdictionary'Novel:Anextendedworkinprose,eitherfictitiousorpartlyso.Isee,it'sanovelbecausesomereviewersdisagreewithJeansrecollectionsorbecauseherrecollectionschangedovertheyears.SOWHAT.Mostpeoplesrecollectionsoftheirlifeexperienceschangeovertheyears,doesthismeanallourmemoriescanonlybefitforaNovelratherthanaautobiographyNo.NowtowhyItitledthis'SoJeanHillisnoJohnDean'(IcouldhavereplacedJohnDeanwithHaroldWeisbergorCyrilWecht)DuringtheWatergatescandalJohnDeanbeingNixonsLegalcounselwassetupforabigfallhoweverbecausehehadaphotographicmemoryhecouldrecallincidentsandconversationsingreatdetailwithoutwaveringundercrossexaminationhedeflectedtheblametoNixon'sFrontlineandeventuallytoNixonhimself.Mostofus(includingJean)haven'tgotthattypeofmemoryorfortitude.JeanHillpassedawayin2000,shewasaprimaryschoolteacher.Wheneverheryoungstudentsaskedhertotellherstoryoftheassassination,whichintheiryoungeyeswasapartofAmericansocialhistory,shewasalwaysstruckbytheirreactions.Herstorywillhaveleftanindeliblememoryonagoodpercentageofthem.Iamsuresomeofthestudentswillcontinuethesearchforthetruth.JeanHillwasjustanordinarymotherandschoolteacher.ArlenSpecterisaSenator&highflyinglawyer.OnlyoneofthemisagreatAmericaninmybook:JeanHillR.I.P."
0882899228,JFK:TheLastDissentingWitness,,,,11/13,5.0,1062374400,ExcellentBook,"Thisisagreateyewitnessaccountoftheeventsthatday,andprovidesmoreproofthattheassassinationofJFKwasaninsidejob.TheobjectivereadercanonlyconcludethatourowngovernmentnotonlykilledJFK,butalsodideverythingpossibletocoveritup.ShouldbeaddedtoanyJFKbuff'slibrary."
0882899228,JFK:TheLastDissentingWitness,,A2JTFM9RHMS1AE,CharlesBeyers,5/5,5.0,1277337600,TheLastdissentingWitness,ThewayBillSloanwroteJeanHill'ssideofherstoryoftheassassinationwasinperfectterms.JeanHillwastheclosestpersontoPresidentKennedywhentheshotswerefiredandshesawwheretheshotscamefromandthefedstriedtocovereverythingup.IbelievethatJeanHillreallyknewandsawwhathappenedthatdayinNovember.AnyonewhowouldliketofindoutinformationabouttheassassinationIbelievethisistherightbooktoreadandhearwhatwastrulycoveredup.
0882899228,JFK:TheLastDissentingWitness,,,,11/14,4.0,861580800,InterestingPerspective,"ImetJeanHillwhenthisbookwasfirstpublished,andcameawayfromthatmeetingwantingtolearnmore,whichinturnledmetoherbook.Inthebookshedetailswhatshesawthedayoftheassasination,aswellastheexperiencesshehashadsincethen.Someareamazing.Shewasfollowedbymysteriouscars,herphoneswerebugged,etc...Thisisguaranteedtogetyouthinking,andperhapsquestioningsomeofyourconlusionsabouttheassasination."
0882899228,JFK:TheLastDissentingWitness,,A1RGSN7U5Q25YN,CecilSmall,3/3,5.0,1326326400,***JEANHILLISANAMERICANHERO***,"Theladyinred,JeanHill,neverwaveredinhertestimonythatsheheard4-6shotsandthecamefromthegrassyknoll,andsawJackRubyrunningupthere;despitehislongstringoftwobitalibi's.Whenthewarrenommission'sattorney,ArlenSpecter,butcheredhertestimony,shetoldhim,""wellyoucangostraighttohell!""AndGordonShanklin,oftheFBI,harrassedherforyears.JEANHILLISANAMERICANHERO.Pleasereadherbook."
0882899228,JFK:TheLastDissentingWitness,,A2WNCJSCGVHGE0,JohnDeere,3/3,5.0,1268265600,JFKassassination,"Thisisanexcellentbookwrittenbytheladyinred.LotsofinformationIdidn'tknow.Whatthe""forces""didtothiswomanisincredible."
0882899228,JFK:TheLastDissentingWitness,,AAXZ1WAM67JEQ,"AmyZinner""shammrox18""",2/2,5.0,1321401600,Lovedit!,"ThisbookwasamazingtoreadforanyonehighlyinterestedintheJFKmurder.Sheistheinfamous""ladyinred"".Wehaveallseenherinthefilmthatwasshotthatday.But""they""tryandencourageyounottobelieveher.Whatajoke!Veryscary...scaryandoddtheydidntkillhertoo!!!"
0882899228,JFK:TheLastDissentingWitness,,ALWFIKMMUXV3J,"CurtJester""curtjester""",2/2,5.0,1255824000,TheBraveJeanHill,"Peoplecomingforwardandhavingtheirliveschangedisworthynotingandlookinginto.Jeanwentthroughsomuchandstillsacrificedtotellastorywhenonlyitcouldbetold,whenshefeltitwassafetodoso.TheCoupD''EtatthatwentthroughthispublicexecutionofourPresidentJFKshouldbeknown,andwhatpeoplehavebeenputthroughbecauseofpeopleuptopnotwantingthewordtogetout.CJ"
0882899228,JFK:TheLastDissentingWitness,,,,8/12,5.0,898646400,A&quot;mustread&quot;forJFKbuffs.,JFK:THELASTDISSENTINGWITNESSbyBillSloanwithJeanHill.Thisbookisa&quot;mustread&quot;forallJFKassasinationbuffs.HerdetailedaccountofwhatoccuredonthatfatefuldayinDallaswaslivingproofofthetruthbehindaconspiracy.Theeventsfollowingthatdayareatravistyofourpolticalsystem.JeanHillenduredmuchpainandstressjustbecauseshebelievedshewasdoingwhatwasright.Tellingexactlywhatshesaw.Tothisdaysheisthe&quot;THELASTDISSENTINGWITNESS&quot;.
0882899228,JFK:TheLastDissentingWitness,,,,8/12,5.0,890006400,Intriguingandfrustrating,"ThiswasbyfaroneofthebestconspiracystoriesIeverread.I&quot;Feelfortheauthoryettoday&quot;becauseofwhatshewentthroughandyetnotonepersonintheFederalGovernmentyettodayhascomeforwardandtoldthe&quot;truth&quot;totheAmericanpeopleasJeanHillhadundeniablyexperienced.ItistrulyadisgraceandsurelyaninsulttousallasAmericanCitizensthatourgovernment,particularlytheso-called&quot;Honorable&quot;SenatorArlenSpecterwhoknowinglyandwillingfullyparticipatedinthecover-up,doesnottothisdayhavethedecencytobehonestwiththeAmericanPeopleaboutwhatactuallyoccurred."
0882899228,JFK:TheLastDissentingWitness,,A1H41XRHIYWVOY,QuentinL.Schwinn,0/0,5.0,1359676800,Fascinatingyettragic,"Thiswassuchandinterestingbooktoread.It'sabouttheonepersonwhowastheclosestwitnesstotheassassinationofPresidentKennedyandhowshewaspersecutedandfinallyredeemed.NamelyJeanHill.Herstoryneededtobetold.Itcan'tbeignored.ShewasfilmedforOliverStone'smovietitledJFK.Shewascutfromthetheaterproduction,butitisinthedirector'scut,whichistheoneyoushouldsee.Itchronicleswhatlengthspeoplewillgotosilenceadissentingwitness.IfyouhaveeverseentheZapruderfilmoftheassassination,thenyouhaveseenJeanHill.Shewasthewomanstandingonthecurbinareddressatthe""moment""."
0882899228,JFK:TheLastDissentingWitness,,A2XWVQ94D25IL0,J.R.Tribble,8/13,3.0,970704000,Readlikeanovel...,"I'maveryopen-mindedpersonandIbelievetherewasaconspiracybehindtheJFKassassination.Butthisbookonlydoesmoretodiscreditconspiracytheoristsbecauseitispoorlydocumentedandreadslikeanovel.Probably80%ofthebookisverbatim,quotedmaterialfrom30yearsago.PageafterpageofdialogueisquotedwhenallisneededisacarefulsummaryofeachexchangeMs.Hillhadwithvariouspersons.ItishardtobelieveMs.Hillcouldhaverememberindetaileveryconversationshehadwitheverypersonshemetover30yearsago.Idon'tbelieveit.Ithinkgreatlibertyistakenincreatinganinterestingstorybutputtingasidebelievability.Itwouldbeagoodnovel--butthisisbadreseach.IamimpartialtoMs.Hill'sstory--Ithinksheprobablysawathirdgunman."
0882899228,JFK:TheLastDissentingWitness,,,,17/29,2.0,904867200,JeanHillhasco-writtenahighlyembellishedaccount.,"Severalyearsago,Iwrotea35-pagearticlequestioningthecredibilityofJeanHillbycomparingherstatementsabouttheassassinationfromNov.22,1963onwards,withtheallegationsmadeinherbook.IstartedoutasastrongbelieverinwhatJeanhadtosay,untilIgraduallyrealizedthatshewasaddingmoreandmoredetailstowhatsheoriginallydescribedtonewsandtvreportersshortlyafterthetragedyinDallas,culminatinginacompletelydifferentaccountofherexperienceasdescribedinCROSSFIREbyJimMarrs.ButevenearlierinremarksmadetoauthorTonySummers,thereweresignsofalteredrecollections.IgottomeetJeanatthe1991DallasconferenceandtwoyearslaterataconferenceheldinSudbury,Ontario,whereshetoldmetomyfacethatIwas&quot;athorninherside&quot;.Well,I'msorryshefeelsthatway,eventhoughshehadn'tactuallyreadmyarticle(whichnumerousresearchershaveeitherboughtorreceivedfromme,freeofcharge.)IstillbelievethattherewasaconspiracyinvolvedintheassassinationofJFK,butIfeelthatJean'sbookisfarmorefictionthanfact(therearenofootnotes),andreadslikeadimestoremysterynovel.Thankgoodnessplanstodramatizeitasatelevisiondocudramafeelthrough.It'stoobadOliverStonechosetouseheralteredaccountinhisfilm.Anyonewhodecidestoreadthisbook,orhasalreadydoneso,shouldconsiderreadingmyarticle(&quot;JeanHill-TheLadyInRed&quot;)too.AsKevinCostnersaidin&quot;JFK&quot;,&quot;It'suptoyou.&quot;"
0882899228,JFK:TheLastDissentingWitness,,ADU2BTX2EKDL4,PeterR.Whitmey,4/13,2.0,1065398400,Seemyarticle&quot;JeanHill-TheLadyinRed&quot;online,"SincewritingmyreviewofJFK:THELASTDISSENTINGWITNESSin1998,Ihavebeenabletohavemy35-pagearticle-&quot;JeanHill-TheLadyinRed&quot;-includedinClintBradford'sJFKAssassinationwebsite.Theaddressis:http://www.jfk-info.com/sitemap1.htm(scrolldownfortitle)."
0882899228,JFK:TheLastDissentingWitness,,,,5/22,1.0,1037145600,Drivel,"JeanHill'sstorychangedwiththewind.Shesawnexttonothingduringtheassassination,butusedheruniquelocation(andheractiveimagination)tokeepherselfinthelimelightforyears.Itgotsobadthateventheconspiracywriterswereshyingawayfromhertowardtheend.Itwaslaughable.Someoneneededtoaskheraboutthe""littledog""shesaidwassittinginthecarwithJFKandJackie.(Lookattheoriginalinterviews-sheactuallysaidit.)ThisbookisBSfromstemtostern.Goreadafairytale,atleastthere'samoralattheend.Theonlythingyoufindattheendofthisbookisyourwalletalittlelighter!"
0882899228,JFK:TheLastDissentingWitness,,A3B4BAP471JA2B,GaryEDavis,7/27,1.0,1050451200,AnEverexpandingstoryfollowedbysameolsameol,"Verydisappointingread.Startswithhertaleofwhatshesawin1963thendevolvesintoanother""MASSIVEGOVERNMENTCONSPIRACY""work.Offeringnodocumentationtosupportstatementsmade.Unsupportedstatementsaboutwhatherboyfriendsaid,claimedorsaw.LaudsGarrisonandhispersecutionofaninnocentmaninNewOrleans.OriginallyIthought&#65533;TheAssassinationtapes&#65533;ByGeorgeO&#65533;ToolewastheworsteffortinConspiracyvolumesbutnomore."
0882899228,JFK:TheLastDissentingWitness,,A1FDW1SPYKB354,DavidVonPein,12/40,1.0,1129593600,TheDustJacketIsAllYouNeedToReadInOrderToKnowThisBookIsFullOfPureBunk!,"""JFK:TheLastDissentingWitness"",publishedin1992,wasco-authoredbyJeanHill,thefamous""ladyintheredraincoat""whowitnessedthelastsecondsofPresidentJohnKennedy'slifeasLeeHarveyOswaldwasfiringthreerifleshotsatthePresidentfromtheTexasSchoolBookDepositoryindowntownDallas,Texas,whichresultedinJFK'sdeath.Withinthisbookisthefollowingpassage.....""HillsawtheshadowyfigureofamanfireatPresidentKennedyfrombehindapicketfenceatopthenow-famousgrassyknoll.""AnyonewhoownsalotofarchivalTVfootageofthosefourbleakdaysfollowingJFK'sassassinationinNovemberof1963willeasilybeabletoverifywhatIhaveverifiedviajustsuchanarchiveofvideomaterial.Andthatisthefactthat,onNovember22nd,1963(theexactdayoftheevent,withinlessthantwohoursoftheassassinationitself),JeanHillappearedontelevision(viaaWBAP-TVtape-recordedinterview),wheresheexplicitlysayssheneversawanyonefiringanyweaponatthePresident........QUESTION:""Didyouseethepersonwhofiredtheweapon?""JEANHILL:""No,Ididn'tseeanypersonfiretheweapon.""QUESTION:""Youonlyheardit?""JEANHILL:""Ionlyheardit.""Whatisapersontomakeofthisflip-flopinHill'stestimonyregardingtheeventsof11-22-63?Inmyview,herEARLIESTaccountoftheshooting(whichhasbeenrecordedonvideotapeforalltowatchandlistentooverandoveragain)shouldbelookeduponastheBESTaccountofwhatshesawthatFridayafternoonbackin'63.Butnearlythirtyyearslater--afterhavingservedjustmonthsearlierasanofficial(butuncredited)""technicaladviser""toOliverStoneduringthemakingofStone's1991film""JFK""(coincidence?)--Hillcameoutwiththisbook,whichclaimsshe""sawamanfireatPresidentKennedyfromthegrassyknoll"".DidJean'smemorysuddenlyimprovegreatlyintheinterveningyears?Everyonereadingthispublicationshouldatleastpauseforafewmomentstoconsiderthatquestion.AnothermajorpieceofJeanHill-created""evidence""thatiseasilyknockeddownisherridiculousclaimofhavingseenOswald'smurderer,JackRuby,racingacrossthegrassyknollattheexacttimeofJFK'sassassination.MultiplewitnessescanplaceJackRubyintheDallasMorningNewsbuildingattheprecisetimethePresidentwasbeingmurdered.RubyHIMSELF,infact,admitstohavingbeenintheDMNbuildingatthetimeoftheassassination.BelowisaportionoftheverbatimtestimonygivenbyJackRubytotheWarrenCommissiononJune7th,1964(fromtheDallasCountyJail,whereRubywasbeingheldafterhavingbeenconvictedonMarch14,1964,ofmurderingJFK'sassassin,LeeOswald):----------""IpickedupthebrochurethatFridaymorning{November22,1963},andIalsohadbusinessatthe{DallasMorning}NewsBuildingonFriday,becausethatisthestartoftheweekend,whichisverylucrative,theweekend.""SoIwentdownthereFridaymorningtoTonyZoppi'soffice,andtheysaidhewenttoNewOrleansforacoupleofdays.Ipickedupthebrochure.IbelieveIgotdowntownthereat10:30or11o'clockthatmorning.AndItookthebrochureandthenwentintothemainroomwherewecomposeourads.Thatisthesalesroomwhereweplacedourads.AndIremainedthereforawhile.Istartedtowritethecopyofmyad.""Well,JohnNewnamcomesin,andevidentlyhetookitforgrantedIfinishedmyad,andIdon'trecallifhepaidforhisad,andsuddenlythereissomemillingaround.Ithinkitwas12,or15minutesafter12,Idon'trecallwhat,butJohnNewnamsaidsomeonehadbeenshot.AndIamsorry,Igotcarriedaway.ItisthefirsttimeIgotcarriedaway,becauseIhadbeenunderpressure.AndsomeoneelsecamerunningoverandhesaidaSecretServicemanwasshot,orsomethingtothateffect.AndIamhereinthemiddlewithJohnNewnam,becauseNewnamisn'tpayinganyattentiontoanyoneelse,andthereisalotofgoingbackandforth.SosomeonemusthavemadeastatementthatGovernorConnallywasshot.Idon'trecallwhatwassaid.AndIwasinastateofhysteria.""----------Therefore,howisitevenremotelypossibleforJeanHilltohaveseenJackRubyonthegrassyknollinDealeyPlazaat12:30PMwhenPresidentKennedywasbeingshot?Quiteobviously,thisisnotpossible.ButJeanHillandOliverStone(inhismovie)wouldliketohavepeoplebelievethatRubywasrunningaroundDealeyPlaza'sgrassyslopesat12:30PMonNovember22,insteadofwhereevenRubyhimselfadmitshewasatthetimeoftheassassination(withgobsofwitnessestoverifyhisstory)--andthat'sonthesecondflooroftheDallasMorningNewsbuilding.Sincethisbookcameoutin1992,JeanHillhaspassedaway.ShediedinDallasonNovember7,2000,attheageof69.---------------------Thisbook'ssubjectmattercangetyoutothinkingaboutothereyewitnessaccountsoftheeventsinDallas'DealeyPlaza(andtheshootingofpoliceofficerJ.D.TippitinnearbyOakCliff,asuburbofDallas,amere45minutesafterPresidentKennedywasgunneddown).I'mguessingthatinaconspiracytheorist'sfantasyworldtheonlypeoplewithbadeyesight,ortheonlypeoplecapableofmakinganerror,arethosewitnesseswhogavetestimonydamningto""SaintOswald""--E.G.:HowardBrennan,DomingoBenavides,HelenMarkham,TedCallaway,JackTatum,VirginiaDavis,BarbaraDavis,WilliamScoggins,JohnnyBrewer,WarrenReynolds,L.J.Lewis,PatPatterson,HaroldRussell,RobertEdwards,RonaldFischer,etc.But,ifwe'retobelievethe""CTers"",thoseconspiracy-favoringwitnesseslikeJeanHillandS.M.HollandandAcquillaClemmons,etal,weresomehowbornwithunimpeachable""Conspiracy-Noticing""skills.AcquillaClemmons'accountoftheJ.D.TippitmurderistakenasGospelbymanya-CTer,despitethewholly-ILLOGICAL""plot""thatshesupposedlywitnessedonTenthStreetthatday.....I.E.:HavingTWOkillersconspiretocommittheTippitmurder,eventhoughtheconspirators'#1goalhereistoFRAMEJUSTONESINGLE""PATSY""FORTHISMURDER(namelysomeonecalled""LeeHarveyOswald"").Smart,huh?Let'suseTWOkillers(needlessly,ofcourse,forapracticallypoint-blankkillingofapoliceman,whowasjustinchesfromthegunofthekiller),insteadofjustusingourtrusty,present-at-every-murder-Oswald-supposedly-ever-committed-in-his-life""LHOImposter""todothejob.Fromwhatschoolforcovertactsdidtheseplottersgraduate--""TheAcademyForBrain-DeadConspirators""?NobodycouldbeasstupidandrecklessastheseNovember22ndPlotters/Conspiratorsweresaidtohavebeen(perCT-slantedversionsofevents).Notpossible.AndthisrecklessnessextendsfarbeyondjusttheTippitmurdersceneaswell.Infact,itappliesevermoresototheJFKkillinginDealeyPlaza.Example:WHYintheworldwouldtheseprofessionalkillersevenWANTtoutilizeTHREEteamsofassassins(asOliverStoneclaimsinhismovie),firingsixbulletspotentiallyintotheironetarget(JFK)fromavarietyofdifferentshootinglocations,whenthewholeideaofthisintricate,supposedly-well-planned""plot""istoframejustasingle""Patsy""whoissupposedtobelocatedintheBookDepository?DidtheseconspiratorsdeliberatelyTRYtomaketheirassassinationschemeascomplicatedandimplausibleastheypossiblycould?Seemslikeit.AndyetOliverStoneactuallyhaspeoplebuyingthisstuff.Kindasad,huh?Ithinksoanyway.Well,anyhow,whateveryoudo,takethecontentsofthisbookwithaverylarge-sizedgrainofsalt.(Thatadvicegoesdouble,makethattriple,forviewersofOliverStone'smotionpictureaswell.)"
1403300763,"FORCE,RECIPROCALFORCEANDCOMPRESSIONCAUSEGRAVITY",13.50,A7UX7PNPUNCJR,CraigL.Miller,2/2,1.0,1048809600,UneducatedNonsense,"Thephysicsdepartmentatmyschoolgetsthemadramblingsofthisman,andIusuallyendupwiththem(seeingashownooneelsewillreadthem).Inaword,Isumthesewritingsas&quot;nonsense.&quot;Mostofhisideas,asidefrombeingmostlyincoherantandphysicallyabsurd,alsodefythetime-testedandtrueconceptsthattheaveragehigh-schoolphysicsstudentcoulddebunk.Furthermore,mixedinwiththeseinsanebabblings,arereligiousandpoliticalramblings,whichhetriestopassoffastheonlypossibletruth.Myrecommendation,unlessyouwantagoodlaughorevidenceoftheunder-educationofmanyAmericans,passonthisbook.Anyotheruseofyourmoneywouldbeabetterone."
1403300763,"FORCE,RECIPROCALFORCEANDCOMPRESSIONCAUSEGRAVITY",13.50,AES2OJF0WJJBQ,"Steelangel""EthanD.""",1/1,3.0,1128038400,"Utter,yetamusingnonsense","JohnMalatich:theman,thephilosophy,thelegend.Perhapsonlytwoofthethreewillsufficetodescribethisauthorhismagnumopus:""TheTheoryofEverythingis..."".Unintentionallybizaare,Mr.Malatichexpresseshisphilosophyinswarmsofcapitallettersandmisplacedparenthesesthatinvitethereadertovainlydelvedeeperintothetexttofindthehiddenmeaningsthataresimplynotthere.UnliketheCodexSepentariusortheVoynichManuscript,thisworkdoesnotuseitsownscript;however,likethosetwo,theinscrutbilityoftextandaliendrawingslendanotherworldlynotetothetext.ThoughI'mgivingthisbooka3/5,donotthinkthatI'mendorsingMr.Malatich'sideas,asIfindthempuerileandeasilyrefutablebyeventheuntrainedeye.However,takenasasortof'art',thisbookstandsasabrazentestamenttotheAmericankook:thosewhowillinglyandunabashedlyignorerealityinpreferencetolivingwithinitsconfines."
B0007FXCVM,TriumphinthePhilippines(UnitedStatesArmyinWorldWarII.TheWarinthePacific),,A2A181RJGPEXG9,"R.Fournier""BookJunkie""",0/0,1.0,1350172800,Impossibletoread,Thiskindlyadaptationisamishmashofgibberish.Amazonreallyneedstotakemoretimeinconvertingthese.Inthisconditionthisshouldbefree.
